Year,Semester,Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
2023,Spring,NR,80530,ARTS,2180,4,T,4,DEEP LISTENING,MR,12:00 pm-01:50 pm,3,0,3,0,0,0,0,0,0,Stephanie D Loveless (P),01/09-05/05,TBA,Communication Intensive
2023,Spring,NR,79282,ARTS,2210,1,T,4,SCULPTURE I,MR,12:00 pm-01:50 pm,16,0,16,0,0,0,0,0,0,Jefferson Wille Kielwagen (P),01/09-05/05,SAGE 1211,
2023,Spring,NR,76219,ARTS,2300,1,T,1,RENSSELAER ORCHESTRA,MR,04:00 pm-05:50 pm,60,0,60,0,0,0,0,0,0,Robert Michael Whalen (P),01/09-05/05,WEST 326,
2023,Spring,NR,76218,ARTS,2310,1,T,1,RENSSELAER CONCERT CHOIR,MR,07:00 pm-08:50 pm,40,0,40,0,0,0,0,0,0,Robert Michael Whalen (P),01/09-05/05,WEST 110,
2023,Spring,NR,80119,ARTS,2350,1,T,1,CHAMBER MUSIC ENSEMBLE,W,03:00 pm-05:50 pm,40,0,40,0,0,0,0,0,0,Robert Michael Whalen (P),01/09-05/05,WEST 323,
2023,Spring,NR,79619,ARTS,2380,1,T,4,MUSIC AND SOUND I,TF,10:00 am-11:50 am,19,0,19,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),01/09-05/05,WEST 323,
2023,Spring,NR,77892,ARTS,2540,1,T,4,THE MULTIMEDIA CENTURY,MR,04:00 pm-05:50 pm,40,0,40,0,0,0,0,0,0,Maryanne Staniszewski (P),01/09-05/05,WEST 323,Communication Intensive
2023,Spring,NR,79913,ARTS,2700,1,T,4,SOUND RECORDING & PROD I,MR,02:00 pm-03:50 pm,4,0,4,0,0,0,0,0,0,Ross A. Rice (P),01/09-05/05,DARRIN 174,
2023,Spring,,,,,,,,,W,04:00 pm-05:50 pm,,,,,,,,,,Ross A. Rice (P),01/09-05/05,DARRIN 174,
2023,Spring,NR,79914,ARTS,2700,2,T,4,SOUND RECORDING & PROD I,MR,02:00 pm-03:50 pm,4,0,4,0,0,0,0,0,0,Ross A. Rice (P),01/09-05/05,DARRIN 174,
2023,Spring,,,,,,,,,W,06:00 pm-07:50 pm,,,,,,,,,,Ross A. Rice (P),01/09-05/05,DARRIN 174,
2023,Spring,NR,79915,ARTS,2700,3,T,4,SOUND RECORDING & PROD I,MR,02:00 pm-03:50 pm,4,0,4,0,0,0,0,0,0,Ross A. Rice (P),01/09-05/05,DARRIN 174,
2023,Spring,,,,,,,,,W,08:00 pm-09:50 pm,,,,,,,,,,Ross A. Rice (P),01/09-05/05,DARRIN 174,
2023,Spring,NR,80005,ARTS,2750,1,T,1,PRIVATE MUSIC LESSONS: VIOLIN,,TBA,10,0,10,0,0,0,0,0,0,"Jamecyn F. Morey (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80001,ARTS,2750,2,T,1,PRIVATE MUSIC LESSONS:VIOLA,,TBA,10,0,10,0,0,0,0,0,0,"Jamecyn F. Morey (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80002,ARTS,2750,3,T,1,PRIVATE MUSIC LESSONS: CELLO,,TBA,10,0,10,0,0,0,0,0,0,"David Bebe (P), Christopher James Fisher-Lochhead",01/09-05/05,TBA,
2023,Spring,NR,80003,ARTS,2750,4,T,1,PRIVATE MUSIC LESSONS: BASS,,TBA,10,0,10,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),01/09-05/05,TBA,
