Year,Semester,Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
2019,Fall,NR,84921,ARTS,2966,1,T,4,SOUND RECORDING & PRODUCTION I,M,12:00 pm-01:50 pm,5,4,1,0,0,0,0,0,0,Ross A. Rice (P),08/29-12/20,DARRIN 174,
2019,Fall,,,,,,,,,M,02:00 pm-03:50 pm,,,,,,,,,,TBA,08/29-12/20,DARRIN 174,
2019,Fall,,,,,,,,,R,12:00 pm-01:50 pm,,,,,,,,,,Ross A. Rice (P),08/29-12/20,WEST 118,
2019,Fall,NR,85341,ARTS,2966,2,T,4,SOUND RECORDING & PRODUCTION I,M,12:00 pm-01:50 pm,5,2,3,0,0,0,0,0,0,Ross A. Rice (P),08/29-12/20,DARRIN 174,
2019,Fall,,,,,,,,,M,04:00 pm-05:50 pm,,,,,,,,,,TBA,08/29-12/20,DARRIN 174,
2019,Fall,,,,,,,,,R,12:00 pm-01:50 pm,,,,,,,,,,Ross A. Rice (P),08/29-12/20,WEST 118,
2019,Fall,NR,85342,ARTS,2966,3,T,4,SOUND RECORDING & PRODUCTION I,M,12:00 pm-01:50 pm,5,2,3,0,0,0,0,0,0,Ross A. Rice (P),08/29-12/20,DARRIN 174,
2019,Fall,,,,,,,,,M,06:00 pm-07:50 pm,,,,,,,,,,TBA,08/29-12/20,DARRIN 174,
2019,Fall,,,,,,,,,R,12:00 pm-01:50 pm,,,,,,,,,,Ross A. Rice (P),08/29-12/20,WEST 118,
2019,Fall,NR,83831,ARTS,4070,1,T,4,3D ANIMATION,TF,12:00 pm-01:50 pm,19,18,1,0,0,0,0,0,0,Silvia Ruzanka (P),08/29-12/20,SAGE 2411,
2019,Fall,C,85261,ARTS,4090,1,T,4,ART & CODE & INTERACTIVITY ARTS,TF,12:00 pm-01:50 pm,13,13,0,0,0,0,19,16,3,Shawn A. Lawson (P),08/29-12/20,WEST 214,
2019,Fall,NR,84362,ARTS,4210,1,T,4,SCULPTURE II,MR,12:00 pm-01:50 pm,16,10,6,0,0,0,0,0,0,Jefferson Wille Kielwagen (P),08/29-12/20,SAGE 1211,
2019,Fall,NR,84792,ARTS,4220,1,T,4,PAINTING,MR,12:00 pm-01:50 pm,18,11,7,0,0,0,19,12,7,Alisa Sikelianos-Carter (P),08/29-12/20,WEST 411,
2019,Fall,C,84793,ARTS,4220,2,T,4,PAINTING,MR,12:00 pm-01:50 pm,1,1,0,0,0,0,19,12,7,Alisa Sikelianos-Carter (P),08/29-12/20,WEST 411,
2019,Fall,NR,85262,ARTS,4380,1,T,4,MUSIC AND SOUND II,TF,10:00 am-11:50 am,19,10,9,0,0,0,0,0,0,Christopher James Fisher-Lochhead (P),08/29-12/20,WEST 323,
2019,Fall,NR,84364,ARTS,4390,1,T,4,COMPOSITION SEMINAR,TF,10:00 am-11:50 am,19,6,13,0,0,0,0,0,0,Matthew William Goodheart (P),08/29-12/20,WEST 326,
2019,Fall,C,85263,ARTS,4560,1,T,4,HACTIVISM,T,06:00 pm-09:50 pm,15,17,-2,0,0,0,19,17,2,Daniel M. Phiffer (P),08/29-12/20,WEST 211,
